datetime,Last [W],Reale Erzeugung [W],solar_elevation_deg,DA Preis [EUR/MWh],reBAP unterdeckt [EUR/MWh],reBAP ueberdeckt [EUR/MWh]
2025-07-09 21:00:00,"874,0330000000004","7,786666666665057","1,7553020257160563","180,7","70,22","70,22"
2025-07-09 21:15:00,"810,0903333333337","0,0","-0,0601151948736607","146,4","94,82","94,82"
2025-07-09 21:30:00,"512,2105000000007","0,0","-2,5726695892091223","133,25","108,36","108,36"
2025-07-09 21:45:00,"509,4166666666671","0,0","-4,474766648811534","120,07","56,12","56,12"
2025-07-09 22:00:00,"434,67033333333376","0,0","-6,2925674643026985","144,8","94,81","94,81"
2025-07-09 22:15:00,"462,87766666666715","0,0","-8,019335757993277","125,1","143,19","143,19"
2025-07-09 22:30:00,"519,9710000000005","0,0","-9,648179414960133","114,7","119,56","119,56"
2025-07-09 22:45:00,"508,3300000000004","0,0","-11,172103433056042","111,15","62,06","62,06"
2025-07-09 23:00:00,"632,4166666666671","0,0","-12,584079888943872","124,0","101,91","101,91"
2025-07-09 23:15:00,"465,6460000000004","0,0","-13,877135926953232","111,41","77,95","77,95"
2025-07-09 23:30:00,"267,7463333333338","0,0","-15,044458070216953","103,4","84,93","84,93"
2025-07-09 23:45:00,"338,4206666666671","0,0","-16,079511862672177","93,2","68,95","68,95"
2025-07-10 00:00:00,"364,7556666666671","0,0","-16,976173985343294","106,6","115,4","115,4"
2025-07-10 00:15:00,"294,885666666667","0,0","-17,728871099162003","109,6","111,73","111,73"
2025-07-10 00:30:00,"419,5776666666671","0,0","-18,332719717342925","96,09","105,83","105,83"
2025-07-10 00:45:00,"450,56600000000043","0,0","-18,783659774704734","93,6","83,31","83,31"
2025-07-10 01:00:00,"908,3873333333337","0,0","-19,0785731696998","103,09","84,46","84,46"
2025-07-10 01:15:00,"2070,7523333333334","0,0","-19,215379776288888","95,9","46,0","46,0"
2025-07-10 01:30:00,"880,3873333333337","0,0","-19,193103971095105","90,1","88,27","88,27"
2025-07-10 01:45:00,"275,50700000000035","0,0","-19,011906408075014","94,0","74,22","74,22"
2025-07-10 02:00:00,"387,6410000000003","0,0","-18,67307884143404","95,2","72,42","72,42"
2025-07-10 02:15:00,"357,3843333333336","0,0","-18,179002175401116","91,2","53,17","53,17"
2025-07-10 02:30:00,"291,197666666667","0,0","-17,533071131140858","92,0","91,81","91,81"
2025-07-10 02:45:00,"470,66233333333355","0,0","-16,739591251041134","94,38","83,89","83,89"
2025-07-10 03:00:00,"387,5770000000003","0,0","-15,803655126389174","94,9","118,73","118,73"
2025-07-10 03:15:00,"290,9923333333336","0,0","-14,731006461808434","91,3","110,11","110,11"
2025-07-10 03:30:00,"356,99500000000023","0,0","-13,52789987178734","99,49","117,72","117,72"
2025-07-10 03:45:00,"345,6890000000002","0,0","-12,200963044214465","87,9","95,73","95,73"
2025-07-10 04:00:00,"361,38066666666697","0,0","-10,757068046973524","89,1","111,48","111,48"
2025-07-10 04:15:00,"381,07900000000024","0,0","-9,203215822750082","91,6","109,02","109,02"
2025-07-10 04:30:00,"264,9006666666669","0,0","-7,546435942749498","96,4","104,28","104,28"
2025-07-10 04:45:00,"417,94466666666693","0,0","-5,7937041329825565","100,07","140,54","140,54"
2025-07-10 05:00:00,"445,3126666666669","0,0","-3,951877263431221","91,39","116,87","116,87"
2025-07-10 05:15:00,"279,3113333333336","0,0","-2,027644286532736","90,1","80,64","80,64"
2025-07-10 05:30:00,"315,0410000000002","0,0","0,4235770449817464","105,0","119,09","119,09"
2025-07-10 05:45:00,"437,0220000000002","15,633333333331723","2,301008352070774","121,1","130,17","130,17"
2025-07-10 06:00:00,"370,3176666666669","77,91799999999839","4,345895501914557","106,6","71,67","71,67"
2025-07-10 06:15:00,"421,9433333333336","187,50133333333173","6,49036518335078","118,7","98,1","98,1"
2025-07-10 06:30:00,"980,4690000000003","328,1253333333317","8,705730389477857","125,9","105,47","105,47"
2025-07-10 06:45:00,"802,2896666666669","645,807666666665","10,977466240278185","129,1","92,01","92,01"
2025-07-10 07:00:00,"640,2656666666669","833,8089999999984","13,296206079580813","148,8","144,3","144,3"
2025-07-10 07:15:00,"2517,2473333333337","997,7419999999984","15,654756519668222","130,33","133,66","133,66"
2025-07-10 07:30:00,"2777,9539999999997","1217,3486666666652","18,046913800956048","117,8","124,4","124,4"
2025-07-10 07:45:00,"406,25033333333334","1507,812666666665","20,4671316250934","95,06","131,23","131,23"
2025-07-10 08:00:00,"471,18","1814,2269999999985","22,909716097482004","152,46","128,46","128,46"
2025-07-10 08:15:00,"1615,9716666666668","2065,6046666666653","25,36943909189397","125,63","98,47","98,47"
2025-07-10 08:30:00,"921,4093333333334","2676,844333333332","27,84090455203977","102,4","60,66","60,66"
2025-07-10 08:45:00,"794,2273333333333","3348,2139999999986","30,31852143278149","69,9","38,03","38,03"
2025-07-10 09:00:00,"640,6253333333333","1976,562666666665","32,79640017849839","146,72","23,54","23,54"
2025-07-10 09:15:00,"1750,061333333333","3380,9659999999985","35,268222785686355","106,5","42,83","42,83"
2025-07-10 09:30:00,"720,096","3916,593333333331","37,72707176869097","82,8","41,82","41,82"
2025-07-10 09:45:00,"764,6193333333334","4076,766666666665","40,16526450716293","50,0","51,45","51,45"
2025-07-10 10:00:00,"691,4063333333335","4187,499999999999","42,57412813038434","104,94","14,6","14,6"
2025-07-10 10:15:00,"752,2506666666665","4256,105333333331","44,94373644111412","92,41","2,97","2,97"
2025-07-10 10:30:00,"757,021","4128,8933333333325","47,26259949306327","77,43","6,23","6,23"
2025-07-10 10:45:00,"567,2253333333333","4534,450999999998","49,51730442341415","49,65","22,43","22,43"
2025-07-10 11:00:00,"565,0096666666667","4669,287999999999","51,69206669634848","89,0","30,94","30,94"
2025-07-10 11:15:00,"488,28133333333335","4945,312666666666","53,768321277199966","71,9","41,83","41,83"
2025-07-10 11:30:00,"347,6563333333333","3765,625333333332","55,72430171344031","69,87","13,11","13,11"
2025-07-10 11:45:00,"460,9376666666667","2726,562666666665","57,53469767094269","48,6","7,8","7,8"
2025-07-10 12:00:00,"475,0156666666667","4472,772333333332","59,17062733573346","71,7","13,7","13,7"
2025-07-10 12:15:00,"3001,3496666666665","3845,960666666665","60,60010805211857","53,5","26,89","26,89"
2025-07-10 12:30:00,"3006,779666666667","4974,234666666665","61,789298583321305","44,45","18,34","18,34"
2025-07-10 12:45:00,"2868,1253333333334","2656,250333333332","62,704792918402816","34,3","5,59","5,59"
2025-07-10 13:00:00,"2753,259","3774,611333333332","63,31691147249299","61,1","47,67","47,67"
2025-07-10 13:15:00,"4621,349666666666","5881,266333333332","63,60356061452137","50,1","44,14","44,14"
2025-07-10 13:30:00,"3638,4950000000003","2904,5346666666646","63,55369716828952","31,3","74,29","74,29"
2025-07-10 13:45:00,"2858,25","5460,937999999998","63,16929587401458","37,6","21,17","21,17"
2025-07-10 14:00:00,"2850,3513333333335","1960,9319999999984","62,46484727771174","32,04","4,28","4,28"
2025-07-10 14:15:00,"2733,8593333333333","2116,310666666665","61,46509881184078","48,5","75,35","75,35"
2025-07-10 14:30:00,"2750,076","2859,7539999999985","60,20120240324005","51,9","58,49","58,49"
2025-07-10 14:45:00,"2767,864","2813,564666666665","58,706980919288085","55,1","114,05","114,05"
2025-07-10 15:00:00,"2674,894666666667","4431,919666666665","57,01590593416344","32,56","-0,61","-0,61"
2025-07-10 15:15:00,"2683,093","3984,6713333333314","55,15913145449889","46,64","-4,9","-4,9"
2025-07-10 15:30:00,"2739,784","3605,134333333332","53,164505679833255","65,7","4,94","4,94"
2025-07-10 15:45:00,"2647,613","5182,325999999999","51,0562747419996","77,9","82,66","82,66"
2025-07-10 16:00:00,"2761,2453333333337","4024,070999999999","48,85522642982284","39,0","16,72","16,72"
2025-07-10 16:15:00,"2040,7046666666665","4610,352333333331","46,5790447522255","66,3","67,35","67,35"
2025-07-10 16:30:00,"1069,9763333333333","2214,3876666666647","44,242762986725424","78,6","81,14","81,14"
2025-07-10 16:45:00,"230,46900000000002","1374,9999999999982","41,85920106880782","106,82","97,26","97,26"
2025-07-10 17:00:00,"273,438","1609,3753333333316","39,43934061551769","53,9","89,45","89,45"
2025-07-10 17:15:00,"425,78133333333335","1148,4376666666649","36,99269959080054","76,8","60,83","60,83"
2025-07-10 17:30:00,"234,37533333333337","632,8126666666649","34,52763375999557","98,25","40,05","40,05"
2025-07-10 17:45:00,"324,21900000000005","945,3126666666648","32,05157351426702","121,9","41,28","41,28"
2025-07-10 18:00:00,"148,43766666666673","601,5626666666649","29,57123435800683","53,07","47,97","47,97"
2025-07-10 18:15:00,"300,7813333333334","695,3129999999982","27,09278786262008","92,0","114,12","114,12"
2025-07-10 18:30:00,"421,8753333333334","796,8753333333315","24,622019288122736","116,9","138,05","138,05"
2025-07-10 18:45:00,"653,7546666666666","1165,727999999998","22,164448220680317","150,0","41,02","41,02"
2025-07-10 19:00:00,"745,0593333333333","1009,3543333333316","19,72545167828456","70,08","86,89","86,89"
2025-07-10 19:15:00,"429,7816666666666","765,7603333333315","17,310398448965127","110,08","121,47","121,47"
2025-07-10 19:30:00,"382,09099999999995","569,2953333333317","14,924752991052724","139,3","145,1","145,1"
2025-07-10 19:45:00,"545,6553333333333","475,4206666666649","12,5745956777159","154,88","146,72","146,72"
2025-07-10 20:00:00,"1067,1566666666665","467,28099999999824","10,265805018587397","125,01","109,99","109,99"
2025-07-10 20:15:00,"811,8513333333333","241,7983333333316","8,006341349343835","130,05","133,61","133,61"
2025-07-10 20:30:00,"584,696","85,7826666666649","5,806677907479503","150,0","170,65","170,65"
2025-07-10 20:45:00,"531,2499999999999","23,438","3,684284863174006","150,0","157,35","157,35"
2025-07-10 21:00:00,"483,7913333333332","7,812666666664891","1,6767026851836238","145,95","126,69","126,69"
2025-07-10 21:15:00,"571,5926666666667","0,0","-0,135090858975571","140,09","121,82","121,82"
2025-07-10 21:30:00,"436,08833333333325","0,0","-2,6614783188384483","135,2","99,23","99,23"
2025-07-10 21:45:00,"441,40633333333335","0,0","-4,566347934031279","122,1","98,12","98,12"
2025-07-10 22:00:00,"684,9086666666667","0,0","-6,387013949527487","128,65","147,29","147,29"
2025-07-10 22:15:00,"687,5443333333333","0,0","-8,116722347566181","126,6","188,09","188,09"
2025-07-10 22:30:00,"530,6733333333333","0,0","-9,748560849079334","117,2","197,67","197,67"
2025-07-10 22:45:00,"882,8126666666667","0,0","-11,275511735324056","105,7","135,63","135,63"
2025-07-10 23:00:00,"515,5246666666666","0,0","-12,690521800761328","110,08","25,55","25,55"
2025-07-10 23:15:00,"468,8313333333333","0,0","-13,986590479771248","107,98","22,22","22,22"
2025-07-10 23:30:00,"522,8923333333335","0,0","-15,156874470704484","108,2","46,24","46,24"
2025-07-10 23:45:00,"457,55400000000003","0,0","-16,19480788806747","98,8","32,15","32,15"
2025-07-11 00:00:00,"417,5276666666667","0,0","-17,094235091205324","119,14","91,06","91,06"
2025-07-11 00:15:00,"371,55100000000004","0,0","-17,849550428973686","104,1","82,65","82,65"
2025-07-11 00:30:00,"276,6856666666667","0,0","-18,45583916529612","94,6","124,96","124,96"
2025-07-11 00:45:00,"332,138","0,0","-18,90901219550183","96,4","82,82","82,82"
2025-07-11 01:00:00,"375,06800000000004","0,0","-19,205925743547017","105,2","137,61","137,61"
2025-07-11 01:15:00,"257,80133333333333","0,0","-19,344478445631733","99,4","119,65","119,65"
2025-07-11 01:30:00,"332,08566666666667","0,0","-19,32367877031573","91,91","158,08","158,08"
2025-07-11 01:45:00,"386,34233333333333","0,0","-19,14367742305422","95,5","130,06","130,06"
2025-07-11 02:00:00,"351,9546666666667","0,0","-18,805762479810543","98,0","133,86","133,86"
2025-07-11 02:15:00,"365,9056666666666","0,0","-18,312317405436453","94,0","83,72","83,72"
2025-07-11 02:30:00,"362,97","0,0","-17,666745360878437","89,11","82,6","82,6"
2025-07-11 02:45:00,"253,62433333333334","0,0","-16,873365567333284","93,4","89,87","89,87"
2025-07-11 03:00:00,"346,07800000000003","0,0","-15,937288687250982","98,0","111,59","111,59"
2025-07-11 03:15:00,"327,16266666666667","0,0","-14,86427991975916","93,7","66,22","66,22"
2025-07-11 03:30:00,"273,4376666666667","0,0","-13,660617792111628","92,0","67,84","67,84"
2025-07-11 03:45:00,"429,6876666666667","0,0","-12,33295535694745","89,7","73,5","73,5"
2025-07-11 04:00:00,"402,344","0,0","-10,888190629043905","90,3","78,91","78,91"
2025-07-11 04:15:00,"273,4376666666667","0,0","-9,333350346413964","91,8","96,67","96,67"
2025-07-11 04:30:00,"377,57266666666675","0,0","-7,675489143913299","94,3","91,61","91,61"
2025-07-11 04:45:00,"285,43066666666664","0,0","-5,921606656327755","96,2","101,89","101,89"
2025-07-11 05:00:00,"277,34366666666665","0,0","-4,078582229893908","84,6","125,61","125,61"
2025-07-11 05:15:00,"373,28266666666667","0,0","-2,153125713831863","90,4","116,18","116,18"
2025-07-11 05:30:00,"703,125","0,0","0,3108807174856154","104,0","112,53","112,53"
2025-07-11 05:45:00,"4164,062666666667","0,0","2,182266068795946","117,9","114,14","114,14"
2025-07-11 06:00:00,"3596,427666666667","39,08899999999822","4,225513583108057","103,5","165,59","165,59"
2025-07-11 06:15:00,"1299,1720000000003","109,27133333333155","6,370150826872033","117,7","140,73","140,73"
2025-07-11 06:30:00,"603,8593333333337","124,71466666666493","8,58622400912407","115,6","146,71","146,71"
2025-07-11 06:45:00,"390,6250000000003","101,56266666666488","10,858823626459778","117,4","145,29","145,29"
2025-07-11 07:00:00,"294,46633333333364","352,8479999999982","13,178440516802365","132,29","144,97","144,97"
2025-07-11 07:15:00,"670,8693333333337","631,0333333333316","15,5378080423737","125,6","135,16","135,16"
2025-07-11 07:30:00,"436,94800000000026","756,9673333333316","17,93070112598012","106,5","112,37","112,37"
2025-07-11 07:45:00,"432,59466666666697","678,1819999999982","20,35141365009455","99,2","115,34","115,34"
2025-07-11 08:00:00,"1155,0970000000002","676,1503333333316","22,794510178702183","147,8","133,79","133,79"
2025-07-11 08:15:00,"621,4986666666668","743,1019999999982","25,254632118130758","117,5","126,86","126,86"
2025-07-11 08:30:00,"375,04200000000026","859,3553333333316","27,726341672784766","91,7","138,44","138,44"
2025-07-11 08:45:00,"444,8323333333337","936,5656666666648","30,20403490281712","63,24","119,37","119,37"
2025-07-11 09:00:00,"417,93266666666693","1445,1419999999982","32,681808885158496","127,9","93,17","93,17"
2025-07-11 09:15:00,"550,7813333333337","2101,562666666665","35,15332748048033","102,3","64,91","64,91"
2025-07-11 09:30:00,"1022,2476666666669","4238,979666666664","37,6116640726754","82,7","92,96","92,96"
2025-07-11 09:45:00,"664,8130000000003","3397,8683333333315","40,04912194544225","55,24","99,76","99,76"
2025-07-11 10:00:00,"1299,4763333333337","4153,657333333332","42,45701518440188","107,3","137,76","137,76"
2025-07-11 10:15:00,"1575,434666666667","4392,591333333331","44,8254071264748","97,42","158,26","158,26"
2025-07-11 10:30:00,"971,0240000000005","3360,482666666665","47,1428017494125","67,9","61,34","61,34"
2025-07-11 10:45:00,"738,2570000000005","3669,955666666665","49,39578462613282","48,1","56,91","56,91"
2025-07-11 11:00:00,"688,4570000000004","4018,884666666665","51,568590823622536","93,4","36,34","36,34"
2025-07-11 11:15:00,"566,4240000000004","2615,7536666666647","53,64269876135163","74,6","69,71","69,71"
2025-07-11 11:30:00,"566,4116666666671","4306,824333333332","55,59639345278722","63,9","45,31","45,31"
2025-07-11 11:45:00,"572,5573333333336","3765,344999999998","57,404465680378905","44,51","31,19","31,19"
2025-07-11 12:00:00,"680,140333333334","3217,461999999998","59,03818272356071","70,6","72,81","72,81"
2025-07-11 12:15:00,"605,9196666666671","5354,3843333333325","60,46575989257927","61,2","45,87","45,87"
2025-07-11 12:30:00,"407,8966666666671","4435,862666666665","61,65361009724686","51,2","45,23","45,23"
2025-07-11 12:45:00,"488,84166666666704","5362,725333333333","62,568599383148864","35,84","34,47","34,47"
2025-07-11 13:00:00,"1726,3990000000006","5395,780666666665","63,18129635644515","45,08","63,65","63,65"
2025-07-11 13:15:00,"2836,6730000000007","5171,855999999997","63,469770347165856","43,43","27,61","27,61"
2025-07-11 13:30:00,"4252,0396666666675","5523,892999999998","63,42300175044924","32,58","-10,57","-10,57"
2025-07-11 13:45:00,"3695,7950000000005","5485,119666666665","63,04280458246739","25,05","-20,52","-20,52"
2025-07-11 14:00:00,"2980,412000000001","5362,686333333331","62,343445226329344","31,8","-17,36","-17,36"
2025-07-11 14:15:00,"2757,117333333334","5452,411999999998","61,3493096344333","30,05","-14,24","-14,24"
2025-07-11 14:30:00,"3922,467000000001","5219,474333333332","60,09121084918616","30,03","-11,93","-11,93"
2025-07-11 14:45:00,"4395,478000000001","5075,537999999999","58,60268424970885","16,81","-5,66","-5,66"
2025-07-11 15:00:00,"3887,6086666666674","1600,0413333333315","56,91698928710615","20,53","-10,44","-10,44"
2025-07-11 15:15:00,"587,9863333333338","729,5116666666651","55,06514663720377","32,6","-9,15","-9,15"
2025-07-11 15:30:00,"337,59333333333393","1008,8986666666652","53,07492829782971","43,9","-5,88","-5,88"
2025-07-11 15:45:00,"477,5513333333339","1343,4836666666652","50,97055315125074","55,7","-10,23","-10,23"
2025-07-11 16:00:00,"450,69133333333394","2547,927666666665","48,77281241050199","36,3","-10,94","-10,94"
